phi,r,z
4.666075,8.597016,-4.822020
4.666411,8.597230,-4.822443
4.666748,8.597443,-4.822865
4.667085,8.597657,-4.823287
4.667422,8.597870,-4.823709
4.667758,8.598084,-4.824130
4.668095,8.598298,-4.824550
4.668432,8.598512,-4.824971
4.668768,8.598726,-4.825390
4.669105,8.598940,-4.825810
4.669442,8.599154,-4.826228
4.669778,8.599368,-4.826647
4.670115,8.599583,-4.827064
4.670452,8.599797,-4.827482
4.670788,8.600012,-4.827898
4.671125,8.600226,-4.828315
4.671461,8.600441,-4.828731
4.671798,8.600656,-4.829146
4.672134,8.600871,-4.829561
4.672471,8.601086,-4.829976
4.672808,8.601301,-4.830390
4.673144,8.601516,-4.830803
4.673480,8.601731,-4.831216
4.673817,8.601947,-4.831629
4.674153,8.602162,-4.832041
4.674490,8.602378,-4.832453
4.674826,8.602594,-4.832864
4.675163,8.602810,-4.833275
4.675499,8.603025,-4.833685
4.675835,8.603241,-4.834095
4.676172,8.603458,-4.834504
4.676508,8.603674,-4.834913
4.676845,8.603890,-4.835321
4.677181,8.604106,-4.835729
4.677517,8.604323,-4.836136
4.677853,8.604539,-4.836543
4.678190,8.604756,-4.836950
4.678526,8.604973,-4.837356
4.678862,8.605190,-4.837761
4.679198,8.605407,-4.838166
4.679535,8.605624,-4.838571
4.679871,8.605841,-4.838975
4.680207,8.606058,-4.839378
4.680543,8.606275,-4.839782
4.680879,8.606493,-4.840184
4.681216,8.606710,-4.840586
4.681552,8.606928,-4.840988
4.681888,8.607146,-4.841389
4.682224,8.607364,-4.841790
4.682560,8.607581,-4.842190
4.682896,8.607799,-4.842590
4.683232,8.608018,-4.842990
4.683568,8.608236,-4.843389
4.683904,8.608454,-4.843787
4.684240,8.608673,-4.844185
4.684576,8.608891,-4.844582
4.684912,8.609110,-4.844979
4.685248,8.609328,-4.845376
4.685584,8.609547,-4.845772
4.685920,8.609766,-4.846168
4.686256,8.609985,-4.846563
4.686592,8.610204,-4.846957
4.686928,8.610423,-4.847352
4.687264,8.610642,-4.847745
4.687600,8.610862,-4.848138
4.687935,8.611081,-4.848531
4.688271,8.611301,-4.848923
4.688607,8.611520,-4.849315
4.688943,8.611740,-4.849707
4.689279,8.611960,-4.850097
4.689614,8.612180,-4.850488
4.689950,8.612400,-4.850878
4.690286,8.612620,-4.851267
4.690622,8.612840,-4.851656
4.690957,8.613061,-4.852045
4.691293,8.613281,-4.852433
4.691629,8.613502,-4.852820
4.691964,8.613722,-4.853207
4.692300,8.613943,-4.853594
4.692636,8.614164,-4.853980
4.692971,8.614385,-4.854366
4.693307,8.614606,-4.854751
4.693643,8.614827,-4.855136
4.693978,8.615048,-4.855520
4.694314,8.615269,-4.855904
4.694649,8.615491,-4.856287
4.694985,8.615712,-4.856670
4.695320,8.615934,-4.857052
4.695656,8.616155,-4.857434
4.695991,8.616377,-4.857816
4.696327,8.616599,-4.858197
4.696662,8.616821,-4.858577
4.696998,8.617043,-4.858957
4.697333,8.617265,-4.859337
4.697669,8.617488,-4.859716
4.698004,8.617710,-4.860094
4.698339,8.617932,-4.860472
4.698675,8.618155,-4.860850
4.699010,8.618378,-4.861227
4.699345,8.618600,-4.861604
4.699681,8.618823,-4.861980
4.700016,8.619046,-4.862356
4.700351,8.619269,-4.862731
4.700687,8.619492,-4.863106
4.701022,8.619716,-4.863480
4.701357,8.619939,-4.863854
4.701692,8.620162,-4.864228
4.702028,8.620386,-4.864601
4.702363,8.620610,-4.864973
4.702698,8.620833,-4.865345
4.703033,8.621057,-4.865717
4.703368,8.621281,-4.866088
4.703703,8.621505,-4.866458
4.704039,8.621729,-4.866828
4.704374,8.621954,-4.867198
4.704709,8.622178,-4.867567
4.705044,8.622402,-4.867936
4.705379,8.622627,-4.868304
4.705714,8.622851,-4.868672
4.706049,8.623076,-4.869039
4.706384,8.623301,-4.869406
4.706719,8.623526,-4.869772
4.707054,8.623751,-4.870138
4.707389,8.623976,-4.870503
4.707724,8.624201,-4.870868
4.708059,8.624426,-4.871233
4.708394,8.624652,-4.871597
4.708729,8.624877,-4.871960
4.709064,8.625103,-4.872323
4.709399,8.625329,-4.872686
4.709733,8.625554,-4.873048
4.710068,8.625780,-4.873409
4.710403,8.626006,-4.873771
4.710738,8.626232,-4.874131
4.711073,8.626458,-4.874492
4.711408,8.626685,-4.874851
4.711742,8.626911,-4.875211
4.712077,8.627138,-4.875569
4.712412,8.627364,-4.875928
4.712747,8.627591,-4.876285
4.713081,8.627818,-4.876643
4.713416,8.628044,-4.877000
4.713751,8.628271,-4.877356
4.714085,8.628498,-4.877712
4.714420,8.628726,-4.878068
4.714755,8.628953,-4.878423
4.715089,8.629180,-4.878777
4.715424,8.629408,-4.879131
4.715758,8.629635,-4.879485
4.716093,8.629863,-4.879838
4.716428,8.630091,-4.880191
4.716762,8.630318,-4.880543
4.717097,8.630546,-4.880895
4.717431,8.630774,-4.881246
4.717766,8.631002,-4.881597
4.718100,8.631231,-4.881947
4.718435,8.631459,-4.882297
4.718769,8.631687,-4.882646
4.719104,8.631916,-4.882995
4.719438,8.632145,-4.883344
4.719772,8.632373,-4.883692
4.720107,8.632602,-4.884039
4.720441,8.632831,-4.884386
4.720776,8.633060,-4.884733
4.721110,8.633289,-4.885079
4.721444,8.633518,-4.885424
4.721778,8.633748,-4.885769
4.722113,8.633977,-4.886114
4.722447,8.634207,-4.886458
4.722781,8.634436,-4.886802
4.723116,8.634666,-4.887145
4.723450,8.634896,-4.887488
4.723784,8.635126,-4.887830
4.724118,8.635356,-4.888172
4.724452,8.635586,-4.888514
4.724787,8.635816,-4.888854
4.725121,8.636046,-4.889195
4.725455,8.636277,-4.889535
4.725789,8.636507,-4.889874
4.726123,8.636738,-4.890213
4.726457,8.636969,-4.890552
4.726791,8.637199,-4.890890
4.727125,8.637430,-4.891228
4.727459,8.637661,-4.891565
4.727793,8.637892,-4.891901
4.728127,8.638124,-4.892238
4.728461,8.638355,-4.892573
4.728795,8.638586,-4.892908
4.729129,8.638818,-4.893243
4.729463,8.639049,-4.893578
4.729797,8.639281,-4.893911
4.730131,8.639513,-4.894245
4.730465,8.639745,-4.894578
4.730799,8.639977,-4.894910
4.731133,8.640209,-4.895242
4.731467,8.640441,-4.895574
4.731801,8.640673,-4.895905
4.732134,8.640906,-4.896235
4.732468,8.641138,-4.896565
4.732802,8.641371,-4.896895
4.733136,8.641603,-4.897224
4.733470,8.641836,-4.897553
4.733803,8.642069,-4.897881
4.734137,8.642302,-4.898209
4.734471,8.642535,-4.898536
4.734804,8.642768,-4.898863
4.735138,8.643001,-4.899189
4.735472,8.643235,-4.899515
4.735805,8.643468,-4.899840
4.736139,8.643702,-4.900165
4.736473,8.643935,-4.900490
4.736806,8.644169,-4.900814
4.737140,8.644403,-4.901137
4.737473,8.644637,-4.901460
4.737807,8.644871,-4.901783
4.738141,8.645105,-4.902105
4.738474,8.645339,-4.902426
4.738808,8.645574,-4.902748
4.739141,8.645808,-4.903068
4.739475,8.646043,-4.903388
4.739808,8.646278,-4.903708
4.740141,8.646512,-4.904027
4.740475,8.646747,-4.904346
4.740808,8.646982,-4.904665
4.741142,8.647217,-4.904982
4.741475,8.647452,-4.905300
4.741808,8.647688,-4.905617
4.742142,8.647923,-4.905933
4.742475,8.648158,-4.906249
4.742808,8.648394,-4.906565
4.743142,8.648629,-4.906880
4.743475,8.648865,-4.907194
4.743808,8.649101,-4.907508
4.744142,8.649337,-4.907822
4.744475,8.649573,-4.908135
4.744808,8.649809,-4.908448
4.745141,8.650045,-4.908760
4.745474,8.650282,-4.909072
4.745808,8.650518,-4.909383
4.746141,8.650755,-4.909694
4.746474,8.650991,-4.910004
4.746807,8.651228,-4.910314
4.747140,8.651465,-4.910624
4.747473,8.651702,-4.910933
4.747806,8.651939,-4.911241
4.748139,8.652176,-4.911549
4.748472,8.652413,-4.911857
4.748805,8.652651,-4.912164
4.749138,8.652888,-4.912470
4.749471,8.653126,-4.912776
4.749804,8.653363,-4.913082
4.750137,8.653601,-4.913387
4.750470,8.653839,-4.913692
4.750803,8.654077,-4.913996
4.751136,8.654315,-4.914300
4.751469,8.654553,-4.914603
4.751802,8.654791,-4.914906
4.752135,8.655029,-4.915209
4.752468,8.655268,-4.915511
4.752800,8.655506,-4.915812
4.753133,8.655745,-4.916113
4.753466,8.655984,-4.916413
4.753799,8.656222,-4.916713
4.754132,8.656461,-4.917013
4.754464,8.656700,-4.917312
4.754797,8.656940,-4.917611
4.755130,8.657179,-4.917909
4.755463,8.657418,-4.918207
4.755795,8.657657,-4.918504
4.756128,8.657897,-4.918801
4.756461,8.658137,-4.919097
4.756793,8.658376,-4.919393
4.757126,8.658616,-4.919688
4.757458,8.658856,-4.919983
4.757791,8.659096,-4.920277
4.758124,8.659336,-4.920571
4.758456,8.659576,-4.920865
4.758789,8.659817,-4.921158
4.759121,8.660057,-4.921450
4.759454,8.660298,-4.921742
4.759786,8.660538,-4.922034
4.760119,8.660779,-4.922325
4.760451,8.661020,-4.922616
4.760784,8.661261,-4.922906
4.761116,8.661502,-4.923196
4.761448,8.661743,-4.923485
4.761781,8.661984,-4.923774
4.762113,8.662225,-4.924062
4.762446,8.662467,-4.924350
4.762778,8.662708,-4.924637
4.763110,8.662950,-4.924924
4.763442,8.663191,-4.925210
4.763775,8.663433,-4.925496
4.764107,8.663675,-4.925782
4.764439,8.663917,-4.926067
4.764772,8.664159,-4.926352
4.765104,8.664401,-4.926636
4.765436,8.664644,-4.926919
4.765768,8.664886,-4.927202
4.766100,8.665129,-4.927485
4.766433,8.665371,-4.927767
4.766765,8.665614,-4.928049
4.767097,8.665857,-4.928330
4.767429,8.666100,-4.928611
4.767761,8.666343,-4.928892
4.768093,8.666586,-4.929171
4.768425,8.666829,-4.929451
4.768757,8.667072,-4.929730
4.769089,8.667316,-4.930008
4.769421,8.667559,-4.930286
4.769753,8.667803,-4.930564
4.770085,8.668046,-4.930841
4.770417,8.668290,-4.931118
4.770749,8.668534,-4.931394
4.771081,8.668778,-4.931669
4.771413,8.669022,-4.931945
4.771745,8.669266,-4.932219
4.772077,8.669511,-4.932494
4.772409,8.669755,-4.932767
4.772740,8.670000,-4.933041
4.773072,8.670244,-4.933314
4.773404,8.670489,-4.933586
4.773736,8.670734,-4.933858
4.774068,8.670979,-4.934129
4.774399,8.671224,-4.934400
4.774731,8.671469,-4.934671
4.775063,8.671714,-4.934941
4.775395,8.671959,-4.935211
4.775726,8.672204,-4.935480
4.776058,8.672450,-4.935748
4.776390,8.672696,-4.936017
4.776721,8.672941,-4.936284
4.777053,8.673187,-4.936551
4.777384,8.673433,-4.936818
4.777716,8.673679,-4.937085
4.778048,8.673925,-4.937350
4.778379,8.674171,-4.937616
4.778711,8.674417,-4.937881
4.779042,8.674664,-4.938145
4.779374,8.674910,-4.938409
4.779705,8.675157,-4.938673
4.780037,8.675404,-4.938936
4.780368,8.675650,-4.939198
4.780700,8.675897,-4.939460
4.781031,8.676144,-4.939722
4.781362,8.676391,-4.939983
4.781694,8.676638,-4.940244
4.782025,8.676886,-4.940504
4.782357,8.677133,-4.940764
4.782688,8.677381,-4.941023
4.783019,8.677628,-4.941282
4.783351,8.677876,-4.941541
4.783682,8.678124,-4.941798
4.784013,8.678371,-4.942056
4.784344,8.678619,-4.942313
4.784676,8.678867,-4.942569
4.785007,8.679116,-4.942825
4.785338,8.679364,-4.943081
4.785669,8.679612,-4.943336
4.786000,8.679861,-4.943591
4.786332,8.680109,-4.943845
4.786663,8.680358,-4.944099
4.786994,8.680607,-4.944352
4.787325,8.680856,-4.944605
4.787656,8.681105,-4.944857
4.787987,8.681354,-4.945109
4.788318,8.681603,-4.945360
4.788649,8.681852,-4.945611
4.788980,8.682101,-4.945861
4.789311,8.682351,-4.946111
4.789642,8.682601,-4.946361
4.789973,8.682850,-4.946610
4.790304,8.683100,-4.946859
4.790635,8.683350,-4.947107
4.790966,8.683600,-4.947354
4.791297,8.683850,-4.947601
4.791628,8.684100,-4.947848
4.791959,8.684350,-4.948094
4.792289,8.684601,-4.948340
4.792620,8.684851,-4.948585
4.792951,8.685102,-4.948830
4.793282,8.685352,-4.949075
4.793613,8.685603,-4.949319
4.793943,8.685854,-4.949562
4.794274,8.686105,-4.949805
4.794605,8.686356,-4.950047
4.794936,8.686607,-4.950290
4.795266,8.686858,-4.950531
4.795597,8.687110,-4.950772
4.795928,8.687361,-4.951013
4.796258,8.687613,-4.951253
4.796589,8.687864,-4.951493
4.796920,8.688116,-4.951732
4.797250,8.688368,-4.951971
4.797581,8.688620,-4.952209
4.797911,8.688872,-4.952447
4.798242,8.689124,-4.952684
4.798572,8.689376,-4.952921
4.798903,8.689629,-4.953158
4.799233,8.689881,-4.953394
4.799564,8.690134,-4.953629
4.799894,8.690386,-4.953864
4.800225,8.690639,-4.954099
4.800555,8.690892,-4.954333
4.800886,8.691145,-4.954566
4.801216,8.691398,-4.954800
4.801546,8.691651,-4.955032
4.801877,8.691904,-4.955265
4.802207,8.692158,-4.955496
4.802537,8.692411,-4.955728
4.802868,8.692665,-4.955959
4.803198,8.692918,-4.956189
4.803528,8.693172,-4.956419
4.803858,8.693426,-4.956648
4.804189,8.693680,-4.956877
4.804519,8.693934,-4.957106
4.804849,8.694188,-4.957334
4.805179,8.694442,-4.957562
4.805509,8.694696,-4.957789
4.805839,8.694951,-4.958015
4.806170,8.695205,-4.958242
4.806500,8.695460,-4.958467
4.806830,8.695715,-4.958692
4.807160,8.695970,-4.958917
4.807490,8.696225,-4.959142
4.807820,8.696480,-4.959365
4.808150,8.696735,-4.959589
4.808480,8.696990,-4.959812
4.808810,8.697245,-4.960034
4.809140,8.697501,-4.960256
4.809470,8.697756,-4.960478
4.809800,8.698012,-4.960699
4.810130,8.698267,-4.960920
4.810460,8.698523,-4.961140
4.810790,8.698779,-4.961359
4.811119,8.699035,-4.961579
4.811449,8.699291,-4.961797
4.811779,8.699548,-4.962016
4.812109,8.699804,-4.962233
4.812439,8.700060,-4.962451
4.812768,8.700317,-4.962668
4.813098,8.700573,-4.962884
4.813428,8.700830,-4.963100
4.813758,8.701087,-4.963316
4.814087,8.701344,-4.963531
4.814417,8.701601,-4.963745
4.814747,8.701858,-4.963959
4.815076,8.702115,-4.964173
4.815406,8.702372,-4.964386
4.815736,8.702630,-4.964599
4.816065,8.702887,-4.964811
4.816395,8.703145,-4.965023
4.816724,8.703403,-4.965234
4.817054,8.703660,-4.965445
4.817383,8.703918,-4.965655
4.817713,8.704176,-4.965865
4.818043,8.704434,-4.966075
4.818372,8.704693,-4.966284
4.818701,8.704951,-4.966492
4.819031,8.705209,-4.966700
4.819360,8.705468,-4.966908
4.819690,8.705726,-4.967115
4.820019,8.705985,-4.967322
4.820348,8.706244,-4.967528
4.820678,8.706503,-4.967734
4.821007,8.706762,-4.967939
4.821336,8.707021,-4.968144
4.821666,8.707280,-4.968348
4.821995,8.707539,-4.968552
4.822324,8.707799,-4.968755
4.822654,8.708058,-4.968958
4.822983,8.708318,-4.969161
4.823312,8.708577,-4.969363
4.823641,8.708837,-4.969564
4.823970,8.709097,-4.969765
4.824300,8.709357,-4.969966
4.824629,8.709617,-4.970166
4.824958,8.709877,-4.970366
4.825287,8.710137,-4.970565
4.825616,8.710398,-4.970764
4.825945,8.710658,-4.970962
4.826274,8.710919,-4.971160
4.826603,8.711179,-4.971357
4.826932,8.711440,-4.971554
4.827261,8.711701,-4.971751
4.827590,8.711962,-4.971947
4.827919,8.712223,-4.972142
4.828248,8.712484,-4.972337
4.828577,8.712745,-4.972532
4.828906,8.713007,-4.972726
4.829235,8.713268,-4.972920
4.829564,8.713530,-4.973113
4.829893,8.713791,-4.973306
4.830221,8.714053,-4.973498
4.830550,8.714315,-4.973690
4.830879,8.714577,-4.973881
4.831208,8.714839,-4.974072
4.831537,8.715101,-4.974262
4.831865,8.715363,-4.974452
4.832194,8.715626,-4.974642
4.832523,8.715888,-4.974831
4.832851,8.716151,-4.975019
4.833180,8.716413,-4.975207
4.833509,8.716676,-4.975395
4.833837,8.716939,-4.975582
4.834166,8.717202,-4.975769
4.834495,8.717465,-4.975955
4.834823,8.717728,-4.976141
4.835152,8.717991,-4.976326
4.835480,8.718254,-4.976511
4.835809,8.718518,-4.976695
4.836137,8.718781,-4.976879
4.836466,8.719045,-4.977063
4.836794,8.719309,-4.977246
4.837123,8.719572,-4.977428
4.837451,8.719836,-4.977610
4.837780,8.720100,-4.977792
4.838108,8.720364,-4.977973
4.838437,8.720629,-4.978154
4.838765,8.720893,-4.978334
4.839093,8.721157,-4.978514
4.839422,8.721422,-4.978693
4.839750,8.721686,-4.978872
4.840078,8.721951,-4.979050
4.840407,8.722216,-4.979228
4.840735,8.722481,-4.979406
4.841063,8.722746,-4.979583
4.841391,8.723011,-4.979759
4.841719,8.723276,-4.979935
4.842048,8.723541,-4.980111
4.842376,8.723807,-4.980286
4.842704,8.724072,-4.980461
4.843032,8.724338,-4.980635
4.843360,8.724603,-4.980809
4.843688,8.724869,-4.980982
4.844016,8.725135,-4.981155
4.844345,8.725401,-4.981327
4.844673,8.725667,-4.981499
4.845001,8.725933,-4.981670
4.845329,8.726199,-4.981841
4.845657,8.726466,-4.982012
4.845985,8.726732,-4.982182
4.846313,8.726999,-4.982351
4.846640,8.727265,-4.982521
4.846968,8.727532,-4.982689
4.847296,8.727799,-4.982857
4.847624,8.728066,-4.983025
4.847952,8.728333,-4.983192
4.848280,8.728600,-4.983359
4.848608,8.728867,-4.983526
4.848936,8.729134,-4.983691
4.849263,8.729402,-4.983857
4.849591,8.729669,-4.984022
4.849919,8.729937,-4.984186
4.850247,8.730205,-4.984350
4.850574,8.730472,-4.984514
4.850902,8.730740,-4.984677
4.851230,8.731008,-4.984840
4.851557,8.731276,-4.985002
4.851885,8.731545,-4.985163
4.852213,8.731813,-4.985325
4.852540,8.732081,-4.985485
4.852868,8.732350,-4.985646
4.853195,8.732618,-4.985806
4.853523,8.732887,-4.985965
4.853851,8.733156,-4.986124
4.854178,8.733425,-4.986283
4.854506,8.733694,-4.986441
4.854833,8.733963,-4.986598
4.855160,8.734232,-4.986755
4.855488,8.734501,-4.986912
4.855815,8.734771,-4.987068
4.856143,8.735040,-4.987224
4.856470,8.735310,-4.987379
4.856798,8.735579,-4.987534
4.857125,8.735849,-4.987688
4.857452,8.736119,-4.987842
4.857780,8.736389,-4.987995
4.858107,8.736659,-4.988148
4.858434,8.736929,-4.988301
4.858761,8.737199,-4.988453
4.859089,8.737469,-4.988604
4.859416,8.737740,-4.988755
4.859743,8.738010,-4.988906
4.860070,8.738281,-4.989056
4.860397,8.738552,-4.989206
4.860725,8.738823,-4.989355
4.861052,8.739093,-4.989504
4.861379,8.739364,-4.989652
4.861706,8.739636,-4.989800
4.862033,8.739907,-4.989948
4.862360,8.740178,-4.990094
4.862687,8.740449,-4.990241
4.863014,8.740721,-4.990387
4.863341,8.740993,-4.990533
4.863668,8.741264,-4.990678
4.863995,8.741536,-4.990822
4.864322,8.741808,-4.990966
4.864649,8.742080,-4.991110
4.864976,8.742352,-4.991253
4.865303,8.742624,-4.991396
4.865630,8.742896,-4.991538
4.865956,8.743169,-4.991680
4.866283,8.743441,-4.991822
4.866610,8.743714,-4.991963
4.866937,8.743986,-4.992103
4.867264,8.744259,-4.992243
4.867590,8.744532,-4.992383
4.867917,8.744805,-4.992522
4.868244,8.745078,-4.992661
4.868571,8.745351,-4.992799
4.868897,8.745624,-4.992936
4.869224,8.745898,-4.993074
4.869551,8.746171,-4.993210
4.869877,8.746444,-4.993347
4.870204,8.746718,-4.993483
4.870530,8.746992,-4.993618
4.870857,8.747266,-4.993753
4.871184,8.747539,-4.993888
4.871510,8.747813,-4.994022
4.871837,8.748088,-4.994155
4.872163,8.748362,-4.994288
4.872490,8.748636,-4.994421
4.872816,8.748910,-4.994553
4.873143,8.749185,-4.994685
4.873469,8.749459,-4.994816
4.873795,8.749734,-4.994947
4.874122,8.750009,-4.995077
4.874448,8.750284,-4.995207
4.874775,8.750559,-4.995337
4.875101,8.750834,-4.995466
4.875427,8.751109,-4.995594
4.875753,8.751384,-4.995722
4.876080,8.751659,-4.995850
4.876406,8.751935,-4.995977
4.876732,8.752210,-4.996104
4.877058,8.752486,-4.996230
4.877385,8.752762,-4.996356
4.877711,8.753037,-4.996481
4.878037,8.753313,-4.996606
4.878363,8.753589,-4.996730
4.878689,8.753865,-4.996854
4.879015,8.754142,-4.996977
4.879341,8.754418,-4.997100
4.879668,8.754694,-4.997223
4.879994,8.754971,-4.997345
4.880320,8.755247,-4.997467
4.880646,8.755524,-4.997588
4.880972,8.755801,-4.997708
4.881298,8.756078,-4.997829
4.881624,8.756355,-4.997948
4.881950,8.756632,-4.998068
4.882275,8.756909,-4.998187
4.882601,8.757186,-4.998305
4.882927,8.757463,-4.998423
4.883253,8.757741,-4.998540
4.883579,8.758018,-4.998657
4.883905,8.758296,-4.998774
4.884231,8.758574,-4.998890
4.884556,8.758851,-4.999006
4.884882,8.759129,-4.999121
4.885208,8.759407,-4.999236
4.885534,8.759685,-4.999350
4.885859,8.759964,-4.999464
4.886185,8.760242,-4.999577
4.886511,8.760520,-4.999690
4.886836,8.760799,-4.999802
4.887162,8.761077,-4.999914
4.887488,8.761356,-5.000026
4.887813,8.761635,-5.000137
4.888139,8.761914,-5.000247
4.888464,8.762193,-5.000358
4.888790,8.762472,-5.000467
4.889115,8.762751,-5.000576
4.889441,8.763030,-5.000685
4.889766,8.763309,-5.000793
4.890092,8.763589,-5.000901
4.890417,8.763868,-5.001009
4.890743,8.764148,-5.001116
4.891068,8.764428,-5.001222
4.891393,8.764707,-5.001328
4.891719,8.764987,-5.001434
4.892044,8.765267,-5.001539
4.892370,8.765547,-5.001643
4.892695,8.765827,-5.001747
4.893020,8.766108,-5.001851
4.893345,8.766388,-5.001954
4.893671,8.766669,-5.002057
4.893996,8.766949,-5.002160
4.894321,8.767230,-5.002261
4.894646,8.767510,-5.002363
4.894972,8.767791,-5.002464
4.895297,8.768072,-5.002564
4.895622,8.768353,-5.002664
4.895947,8.768634,-5.002764
4.896272,8.768916,-5.002863
4.896597,8.769197,-5.002962
4.896922,8.769478,-5.003060
4.897247,8.769760,-5.003158
4.897572,8.770041,-5.003255
4.897897,8.770323,-5.003352
4.898222,8.770605,-5.003448
4.898547,8.770887,-5.003544
4.898872,8.771169,-5.003639
4.899197,8.771451,-5.003734
4.899522,8.771733,-5.003829
4.899847,8.772015,-5.003923
4.900172,8.772297,-5.004017
4.900497,8.772580,-5.004110
4.900821,8.772862,-5.004203
4.901146,8.773145,-5.004295
4.901471,8.773428,-5.004387
4.901796,8.773710,-5.004478
4.902121,8.773993,-5.004569
4.902445,8.774276,-5.004659
4.902770,8.774559,-5.004749
4.903095,8.774843,-5.004839
4.903419,8.775126,-5.004928
4.903744,8.775409,-5.005016
4.904069,8.775693,-5.005104
4.904393,8.775976,-5.005192
4.904718,8.776260,-5.005279
4.905043,8.776543,-5.005366
4.905367,8.776827,-5.005452
4.905692,8.777111,-5.005538
4.906016,8.777395,-5.005624
4.906341,8.777679,-5.005708
4.906665,8.777964,-5.005793
4.906990,8.778248,-5.005877
4.907314,8.778532,-5.005961
4.907639,8.778817,-5.006044
4.907963,8.779101,-5.006126
4.908287,8.779386,-5.006208
4.908612,8.779671,-5.006290
