phi,r,z
34.960314,10.347372,4.814241
34.960553,10.347571,4.814663
34.960791,10.347769,4.815084
34.961030,10.347967,4.815505
34.961269,10.348165,4.815926
34.961507,10.348363,4.816347
34.961746,10.348561,4.816767
34.961985,10.348759,4.817187
34.962223,10.348957,4.817606
34.962462,10.349154,4.818026
34.962701,10.349352,4.818445
34.962939,10.349550,4.818863
34.963178,10.349747,4.819282
34.963416,10.349945,4.819700
34.963655,10.350142,4.820117
34.963894,10.350339,4.820535
34.964132,10.350536,4.820952
34.964371,10.350733,4.821369
34.964609,10.350930,4.821785
34.964848,10.351127,4.822202
34.965086,10.351324,4.822618
34.965325,10.351521,4.823033
34.965563,10.351718,4.823449
34.965802,10.351914,4.823864
34.966040,10.352111,4.824279
34.966279,10.352307,4.824693
34.966517,10.352504,4.825107
34.966756,10.352700,4.825521
34.966994,10.352896,4.825935
34.967233,10.353093,4.826348
34.967471,10.353289,4.826761
34.967710,10.353485,4.827174
34.967948,10.353681,4.827586
34.968187,10.353877,4.827998
34.968425,10.354072,4.828410
34.968664,10.354268,4.828821
34.968902,10.354464,4.829232
34.969140,10.354659,4.829643
34.969379,10.354855,4.830054
34.969617,10.355050,4.830464
34.969856,10.355246,4.830874
34.970094,10.355441,4.831284
34.970332,10.355636,4.831693
34.970571,10.355831,4.832102
34.970809,10.356026,4.832511
34.971047,10.356221,4.832920
34.971286,10.356416,4.833328
34.971524,10.356611,4.833736
34.971762,10.356806,4.834143
34.972001,10.357000,4.834550
34.972239,10.357195,4.834957
34.972477,10.357389,4.835364
34.972715,10.357584,4.835770
34.972954,10.357778,4.836177
34.973192,10.357972,4.836582
34.973430,10.358167,4.836988
34.973669,10.358361,4.837393
34.973907,10.358555,4.837798
34.974145,10.358749,4.838202
34.974383,10.358943,4.838607
34.974622,10.359136,4.839011
34.974860,10.359330,4.839414
34.975098,10.359524,4.839818
34.975336,10.359717,4.840221
34.975574,10.359911,4.840624
34.975813,10.360104,4.841026
34.976051,10.360298,4.841428
34.976289,10.360491,4.841830
34.976527,10.360684,4.842232
34.976765,10.360877,4.842633
34.977003,10.361070,4.843034
34.977241,10.361263,4.843435
34.977480,10.361456,4.843835
34.977718,10.361649,4.844235
34.977956,10.361842,4.844635
34.978194,10.362035,4.845034
34.978432,10.362227,4.845434
34.978670,10.362420,4.845832
34.978908,10.362612,4.846231
34.979146,10.362805,4.846629
34.979384,10.362997,4.847027
34.979622,10.363189,4.847425
34.979860,10.363381,4.847822
34.980099,10.363573,4.848219
34.980337,10.363765,4.848616
34.980575,10.363957,4.849013
34.980813,10.364149,4.849409
34.981051,10.364341,4.849805
34.981289,10.364533,4.850200
34.981527,10.364724,4.850596
34.981765,10.364916,4.850991
34.982003,10.365107,4.851385
34.982241,10.365299,4.851780
34.982479,10.365490,4.852174
34.982717,10.365681,4.852568
34.982954,10.365872,4.852961
34.983192,10.366064,4.853354
34.983430,10.366255,4.853747
34.983668,10.366446,4.854140
34.983906,10.366636,4.854532
34.984144,10.366827,4.854924
34.984382,10.367018,4.855316
34.984620,10.367209,4.855707
34.984858,10.367399,4.856098
34.985096,10.367590,4.856489
34.985334,10.367780,4.856880
34.985571,10.367971,4.857270
34.985809,10.368161,4.857660
34.986047,10.368351,4.858049
34.986285,10.368541,4.858439
34.986523,10.368731,4.858827
34.986761,10.368921,4.859216
34.986999,10.369111,4.859605
34.987236,10.369301,4.859993
34.987474,10.369491,4.860380
34.987712,10.369680,4.860768
34.987950,10.369870,4.861155
34.988187,10.370060,4.861542
34.988425,10.370249,4.861929
34.988663,10.370438,4.862315
34.988901,10.370628,4.862701
34.989139,10.370817,4.863087
34.989376,10.371006,4.863472
34.989614,10.371195,4.863857
34.989852,10.371384,4.864242
34.990089,10.371573,4.864626
34.990327,10.371762,4.865011
34.990565,10.371951,4.865395
34.990803,10.372139,4.865778
34.991040,10.372328,4.866161
34.991278,10.372517,4.866544
34.991516,10.372705,4.866927
34.991753,10.372894,4.867310
34.991991,10.373082,4.867692
34.992229,10.373270,4.868073
34.992466,10.373458,4.868455
34.992704,10.373647,4.868836
34.992942,10.373835,4.869217
34.993179,10.374023,4.869598
34.993417,10.374210,4.869978
34.993654,10.374398,4.870358
34.993892,10.374586,4.870738
34.994130,10.374774,4.871117
34.994367,10.374961,4.871496
34.994605,10.375149,4.871875
34.994842,10.375336,4.872253
34.995080,10.375524,4.872632
34.995317,10.375711,4.873010
34.995555,10.375898,4.873387
34.995793,10.376085,4.873765
34.996030,10.376272,4.874142
34.996268,10.376459,4.874518
34.996505,10.376646,4.874895
34.996743,10.376833,4.875271
34.996980,10.377020,4.875647
34.997218,10.377207,4.876022
34.997455,10.377393,4.876397
34.997693,10.377580,4.876772
34.997930,10.377766,4.877147
34.998168,10.377953,4.877521
34.998405,10.378139,4.877895
34.998642,10.378325,4.878269
34.998880,10.378512,4.878642
34.999117,10.378698,4.879015
34.999355,10.378884,4.879388
34.999592,10.379070,4.879761
34.999830,10.379256,4.880133
35.000067,10.379442,4.880505
35.000304,10.379627,4.880876
35.000542,10.379813,4.881248
35.000779,10.379999,4.881619
35.001016,10.380184,4.881989
35.001254,10.380370,4.882360
35.001491,10.380555,4.882730
35.001729,10.380740,4.883100
35.001966,10.380926,4.883469
35.002203,10.381111,4.883839
35.002441,10.381296,4.884207
35.002678,10.381481,4.884576
35.002915,10.381666,4.884944
35.003153,10.381851,4.885312
35.003390,10.382035,4.885680
35.003627,10.382220,4.886048
35.003864,10.382405,4.886415
35.004102,10.382589,4.886781
35.004339,10.382774,4.887148
35.004576,10.382958,4.887514
35.004813,10.383143,4.887880
35.005051,10.383327,4.888246
35.005288,10.383511,4.888611
35.005525,10.383695,4.888976
35.005762,10.383879,4.889341
35.006000,10.384063,4.889705
35.006237,10.384247,4.890069
35.006474,10.384431,4.890433
35.006711,10.384615,4.890797
35.006948,10.384799,4.891160
35.007186,10.384982,4.891523
35.007423,10.385166,4.891885
35.007660,10.385349,4.892248
35.007897,10.385533,4.892610
35.008134,10.385716,4.892972
35.008371,10.385899,4.893333
35.008609,10.386083,4.893694
35.008846,10.386266,4.894055
35.009083,10.386449,4.894415
35.009320,10.386632,4.894776
35.009557,10.386815,4.895136
35.009794,10.386997,4.895495
35.010031,10.387180,4.895855
35.010268,10.387363,4.896214
35.010505,10.387546,4.896572
35.010742,10.387728,4.896931
35.010979,10.387911,4.897289
35.011217,10.388093,4.897647
35.011454,10.388275,4.898004
35.011691,10.388457,4.898361
35.011928,10.388640,4.898718
35.012165,10.388822,4.899075
35.012402,10.389004,4.899431
35.012639,10.389186,4.899787
35.012876,10.389368,4.900143
35.013113,10.389549,4.900499
35.013350,10.389731,4.900854
35.013587,10.389913,4.901209
35.013824,10.390094,4.901563
35.014061,10.390276,4.901917
35.014298,10.390457,4.902271
35.014535,10.390639,4.902625
35.014771,10.390820,4.902978
35.015008,10.391001,4.903331
35.015245,10.391182,4.903684
35.015482,10.391364,4.904036
35.015719,10.391545,4.904389
35.015956,10.391726,4.904740
35.016193,10.391906,4.905092
35.016430,10.392087,4.905443
35.016667,10.392268,4.905794
35.016904,10.392449,4.906145
35.017141,10.392629,4.906495
35.017377,10.392810,4.906845
35.017614,10.392990,4.907195
35.017851,10.393170,4.907544
35.018088,10.393351,4.907893
35.018325,10.393531,4.908242
35.018562,10.393711,4.908591
35.018798,10.393891,4.908939
35.019035,10.394071,4.909287
35.019272,10.394251,4.909635
35.019509,10.394431,4.909982
35.019746,10.394611,4.910329
35.019982,10.394790,4.910676
35.020219,10.394970,4.911022
35.020456,10.395150,4.911368
35.020693,10.395329,4.911714
35.020929,10.395509,4.912060
35.021166,10.395688,4.912405
35.021403,10.395867,4.912750
35.021640,10.396046,4.913095
35.021876,10.396226,4.913439
35.022113,10.396405,4.913783
35.022350,10.396584,4.914127
35.022587,10.396763,4.914470
35.022823,10.396941,4.914813
35.023060,10.397120,4.915156
35.023297,10.397299,4.915499
35.023533,10.397478,4.915841
35.023770,10.397656,4.916183
35.024007,10.397835,4.916525
35.024243,10.398013,4.916866
35.024480,10.398191,4.917207
35.024717,10.398370,4.917548
35.024953,10.398548,4.917888
35.025190,10.398726,4.918228
35.025426,10.398904,4.918568
35.025663,10.399082,4.918908
35.025900,10.399260,4.919247
35.026136,10.399438,4.919586
35.026373,10.399616,4.919925
35.026609,10.399793,4.920263
35.026846,10.399971,4.920601
35.027083,10.400148,4.920939
35.027319,10.400326,4.921276
35.027556,10.400503,4.921614
35.027792,10.400681,4.921950
35.028029,10.400858,4.922287
35.028265,10.401035,4.922623
35.028502,10.401212,4.922959
35.028738,10.401389,4.923295
35.028975,10.401566,4.923630
35.029211,10.401743,4.923965
35.029448,10.401920,4.924300
35.029684,10.402097,4.924635
35.029921,10.402274,4.924969
35.030157,10.402450,4.925303
35.030394,10.402627,4.925636
35.030630,10.402803,4.925969
35.030867,10.402980,4.926302
35.031103,10.403156,4.926635
35.031340,10.403332,4.926967
35.031576,10.403508,4.927299
35.031812,10.403685,4.927631
35.032049,10.403861,4.927963
35.032285,10.404037,4.928294
35.032522,10.404213,4.928625
35.032758,10.404388,4.928955
35.032994,10.404564,4.929286
35.033231,10.404740,4.929616
35.033467,10.404916,4.929945
35.033704,10.405091,4.930275
35.033940,10.405267,4.930604
35.034176,10.405442,4.930932
35.034413,10.405617,4.931261
35.034649,10.405793,4.931589
35.034885,10.405968,4.931917
35.035122,10.406143,4.932245
35.035358,10.406318,4.932572
35.035594,10.406493,4.932899
35.035831,10.406668,4.933226
35.036067,10.406843,4.933552
35.036303,10.407018,4.933878
35.036539,10.407192,4.934204
35.036776,10.407367,4.934529
35.037012,10.407542,4.934854
35.037248,10.407716,4.935179
35.037485,10.407890,4.935504
35.037721,10.408065,4.935828
35.037957,10.408239,4.936152
35.038193,10.408413,4.936476
35.038429,10.408587,4.936799
35.038666,10.408762,4.937122
35.038902,10.408936,4.937445
35.039138,10.409109,4.937768
35.039374,10.409283,4.938090
35.039611,10.409457,4.938412
35.039847,10.409631,4.938733
35.040083,10.409804,4.939055
35.040319,10.409978,4.939376
35.040555,10.410152,4.939696
35.040791,10.410325,4.940017
35.041028,10.410498,4.940337
35.041264,10.410672,4.940657
35.041500,10.410845,4.940976
35.041736,10.411018,4.941295
35.041972,10.411191,4.941614
35.042208,10.411364,4.941933
35.042444,10.411537,4.942251
35.042680,10.411710,4.942569
35.042916,10.411883,4.942887
35.043153,10.412055,4.943204
35.043389,10.412228,4.943521
35.043625,10.412401,4.943838
35.043861,10.412573,4.944155
35.044097,10.412746,4.944471
35.044333,10.412918,4.944787
35.044569,10.413090,4.945102
35.044805,10.413263,4.945418
35.045041,10.413435,4.945733
35.045277,10.413607,4.946047
35.045513,10.413779,4.946362
35.045749,10.413951,4.946676
35.045985,10.414123,4.946990
35.046221,10.414295,4.947303
35.046457,10.414466,4.947616
35.046693,10.414638,4.947929
35.046929,10.414810,4.948242
35.047165,10.414981,4.948554
35.047401,10.415153,4.948866
35.047637,10.415324,4.949178
35.047873,10.415495,4.949489
35.048109,10.415667,4.949800
35.048345,10.415838,4.950111
35.048581,10.416009,4.950422
35.048817,10.416180,4.950732
35.049053,10.416351,4.951042
35.049288,10.416522,4.951351
35.049524,10.416693,4.951661
35.049760,10.416863,4.951970
35.049996,10.417034,4.952279
35.050232,10.417205,4.952587
35.050468,10.417375,4.952895
35.050704,10.417546,4.953203
35.050940,10.417716,4.953510
35.051175,10.417886,4.953818
35.051411,10.418057,4.954125
35.051647,10.418227,4.954431
35.051883,10.418397,4.954737
35.052119,10.418567,4.955044
35.052355,10.418737,4.955349
35.052590,10.418907,4.955655
35.052826,10.419077,4.955960
35.053062,10.419247,4.956265
35.053298,10.419416,4.956569
35.053534,10.419586,4.956873
35.053769,10.419756,4.957177
35.054005,10.419925,4.957481
35.054241,10.420095,4.957784
35.054477,10.420264,4.958087
35.054712,10.420433,4.958390
35.054948,10.420602,4.958692
35.055184,10.420772,4.958995
35.055420,10.420941,4.959296
35.055655,10.421110,4.959598
35.055891,10.421279,4.959899
35.056127,10.421448,4.960200
35.056363,10.421616,4.960501
35.056598,10.421785,4.960801
35.056834,10.421954,4.961101
35.057070,10.422122,4.961401
35.057305,10.422291,4.961700
35.057541,10.422459,4.962000
35.057777,10.422628,4.962298
35.058012,10.422796,4.962597
35.058248,10.422964,4.962895
35.058484,10.423133,4.963193
35.058719,10.423301,4.963491
35.058955,10.423469,4.963788
35.059190,10.423637,4.964085
35.059426,10.423805,4.964382
35.059662,10.423972,4.964678
35.059897,10.424140,4.964974
35.060133,10.424308,4.965270
35.060368,10.424475,4.965566
35.060604,10.424643,4.965861
35.060840,10.424811,4.966156
35.061075,10.424978,4.966451
35.061311,10.425145,4.966745
35.061546,10.425313,4.967039
35.061782,10.425480,4.967333
35.062017,10.425647,4.967626
35.062253,10.425814,4.967920
35.062488,10.425981,4.968212
35.062724,10.426148,4.968505
35.062959,10.426315,4.968797
35.063195,10.426482,4.969089
35.063430,10.426648,4.969381
35.063666,10.426815,4.969672
35.063901,10.426982,4.969963
35.064137,10.427148,4.970254
35.064372,10.427315,4.970544
35.064608,10.427481,4.970835
35.064843,10.427647,4.971125
35.065079,10.427813,4.971414
35.065314,10.427980,4.971703
35.065550,10.428146,4.971992
35.065785,10.428312,4.972281
35.066021,10.428478,4.972569
35.066256,10.428644,4.972857
35.066491,10.428809,4.973145
35.066727,10.428975,4.973433
35.066962,10.429141,4.973720
35.067198,10.429307,4.974007
35.067433,10.429472,4.974293
35.067668,10.429638,4.974580
35.067904,10.429803,4.974866
35.068139,10.429968,4.975151
35.068374,10.430134,4.975437
35.068610,10.430299,4.975722
35.068845,10.430464,4.976007
35.069081,10.430629,4.976291
35.069316,10.430794,4.976575
35.069551,10.430959,4.976859
35.069787,10.431124,4.977143
35.070022,10.431289,4.977426
35.070257,10.431453,4.977709
35.070492,10.431618,4.977992
35.070728,10.431783,4.978274
35.070963,10.431947,4.978556
35.071198,10.432111,4.978838
35.071434,10.432276,4.979119
35.071669,10.432440,4.979401
35.071904,10.432604,4.979681
35.072139,10.432769,4.979962
35.072375,10.432933,4.980242
35.072610,10.433097,4.980522
35.072845,10.433261,4.980802
35.073080,10.433425,4.981081
35.073316,10.433588,4.981361
35.073551,10.433752,4.981639
35.073786,10.433916,4.981918
35.074021,10.434080,4.982196
35.074256,10.434243,4.982474
35.074492,10.434407,4.982752
35.074727,10.434570,4.983029
35.074962,10.434733,4.983306
35.075197,10.434897,4.983583
35.075432,10.435060,4.983859
35.075667,10.435223,4.984135
35.075903,10.435386,4.984411
35.076138,10.435549,4.984686
35.076373,10.435712,4.984962
35.076608,10.435875,4.985237
35.076843,10.436038,4.985511
35.077078,10.436200,4.985785
35.077313,10.436363,4.986059
35.077548,10.436526,4.986333
35.077784,10.436688,4.986607
35.078019,10.436851,4.986880
35.078254,10.437013,4.987153
35.078489,10.437175,4.987425
35.078724,10.437338,4.987697
35.078959,10.437500,4.987969
35.079194,10.437662,4.988241
35.079429,10.437824,4.988512
35.079664,10.437986,4.988783
35.079899,10.438148,4.989054
35.080134,10.438310,4.989324
35.080369,10.438471,4.989594
35.080604,10.438633,4.989864
35.080839,10.438795,4.990134
35.081074,10.438956,4.990403
35.081309,10.439118,4.990672
35.081544,10.439279,4.990941
35.081779,10.439441,4.991209
35.082014,10.439602,4.991477
35.082249,10.439763,4.991745
35.082484,10.439924,4.992012
35.082719,10.440085,4.992279
35.082954,10.440246,4.992546
35.083189,10.440407,4.992813
35.083424,10.440568,4.993079
35.083659,10.440729,4.993345
35.083894,10.440890,4.993611
35.084129,10.441051,4.993876
35.084364,10.441211,4.994141
35.084599,10.441372,4.994406
35.084833,10.441532,4.994670
35.085068,10.441693,4.994934
35.085303,10.441853,4.995198
35.085538,10.442013,4.995462
35.085773,10.442173,4.995725
35.086008,10.442334,4.995988
35.086243,10.442494,4.996251
35.086478,10.442654,4.996513
35.086712,10.442814,4.996775
35.086947,10.442973,4.997037
35.087182,10.443133,4.997298
35.087417,10.443293,4.997559
35.087652,10.443453,4.997820
35.087887,10.443612,4.998081
35.088121,10.443772,4.998341
35.088356,10.443931,4.998601
35.088591,10.444091,4.998861
35.088826,10.444250,4.999120
35.089061,10.444409,4.999379
35.089295,10.444568,4.999638
35.089530,10.444727,4.999896
35.089765,10.444887,5.000155
35.090000,10.445045,5.000412
35.090234,10.445204,5.000670
35.090469,10.445363,5.000927
35.090704,10.445522,5.001184
35.090939,10.445681,5.001441
35.091173,10.445839,5.001697
35.091408,10.445998,5.001953
35.091643,10.446156,5.002209
35.091878,10.446315,5.002465
35.092112,10.446473,5.002720
35.092347,10.446632,5.002975
35.092582,10.446790,5.003229
35.092816,10.446948,5.003484
35.093051,10.447106,5.003738
35.093286,10.447264,5.003991
35.093520,10.447422,5.004245
35.093755,10.447580,5.004498
35.093990,10.447738,5.004751
35.094224,10.447896,5.005003
35.094459,10.448053,5.005255
35.094694,10.448211,5.005507
35.094928,10.448368,5.005759
35.095163,10.448526,5.006010
35.095397,10.448683,5.006261
35.095632,10.448841,5.006512
35.095867,10.448998,5.006762
35.096101,10.449155,5.007012
35.096336,10.449312,5.007262
35.096570,10.449470,5.007512
35.096805,10.449627,5.007761
35.097040,10.449783,5.008010
35.097274,10.449940,5.008258
35.097509,10.450097,5.008507
35.097743,10.450254,5.008755
35.097978,10.450411,5.009002
35.098212,10.450567,5.009250
35.098447,10.450724,5.009497
35.098681,10.450880,5.009744
35.098916,10.451037,5.009990
35.099150,10.451193,5.010236
35.099385,10.451349,5.010482
35.099619,10.451506,5.010728
35.099854,10.451662,5.010973
35.100088,10.451818,5.011218
35.100323,10.451974,5.011463
35.100557,10.452130,5.011708
35.100792,10.452286,5.011952
35.101026,10.452441,5.012195
35.101261,10.452597,5.012439
35.101495,10.452753,5.012682
35.101730,10.452908,5.012925
35.101964,10.453064,5.013168
35.102199,10.453219,5.013410
35.102433,10.453375,5.013652
35.102667,10.453530,5.013894
35.102902,10.453685,5.014135
35.103136,10.453841,5.014377
35.103371,10.453996,5.014617
35.103605,10.454151,5.014858
35.103839,10.454306,5.015098
35.104074,10.454461,5.015338
35.104308,10.454616,5.015578
35.104543,10.454770,5.015817
35.104777,10.454925,5.016056
35.105011,10.455080,5.016295
35.105246,10.455234,5.016533
35.105480,10.455389,5.016772
35.105714,10.455543,5.017009
35.105949,10.455698,5.017247
35.106183,10.455852,5.017484
35.106417,10.456006,5.017721
35.106652,10.456161,5.017958
